"labels","Time","Line","tsNs","id"
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:49.4764357Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:49.4764992Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:49.476591069Z""}",1710756829476,"{""time"":""2024-03-18T10:13:49.476591069Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:49.4764992Z"",""_msg"":""2024-03-18T10:13:49.4764357Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756829476591069,1710756829476591069_54b227a2
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:49.4530568Z [Information] 目標角標序號：82，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:49.4531416Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:49.453287116Z""}",1710756829453,"{""time"":""2024-03-18T10:13:49.453287116Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:49.4531416Z"",""_msg"":""2024-03-18T10:13:49.4530568Z [Information] 目標角標序號：82，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756829453287116,1710756829453287116_21a37616
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:48.6201803Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:48.6202735Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:48.620376365Z""}",1710756828620,"{""time"":""2024-03-18T10:13:48.620376365Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:48.6202735Z"",""_msg"":""2024-03-18T10:13:48.6201803Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756828620376365,1710756828620376365_cbb0350e
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:48.6000677Z [Information] 目標角標序號：81，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:48.6001771Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:48.60034586Z""}",1710756828600,"{""time"":""2024-03-18T10:13:48.60034586Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:48.6001771Z"",""_msg"":""2024-03-18T10:13:48.6000677Z [Information] 目標角標序號：81，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756828600345860,1710756828600345860_73d4f410
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:47.7556406Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:47.7557453Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:47.755887377Z""}",1710756827755,"{""time"":""2024-03-18T10:13:47.755887377Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:47.7557453Z"",""_msg"":""2024-03-18T10:13:47.7556406Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756827755887377,1710756827755887377_699c840c
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:47.7339894Z [Information] 目標角標序號：80，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:47.7340927Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:47.734251951Z""}",1710756827734,"{""time"":""2024-03-18T10:13:47.734251951Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:47.7340927Z"",""_msg"":""2024-03-18T10:13:47.7339894Z [Information] 目標角標序號：80，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756827734251951,1710756827734251951_a11da3ce
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:46.6756092Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:46.6756718Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:46.675763706Z""}",1710756826675,"{""time"":""2024-03-18T10:13:46.675763706Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:46.6756718Z"",""_msg"":""2024-03-18T10:13:46.6756092Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756826675763706,1710756826675763706_6a4513f6
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:46.6561050Z [Information] 目標角標序號：79，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:46.6561952Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:46.656351789Z""}",1710756826656,"{""time"":""2024-03-18T10:13:46.656351789Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:46.6561952Z"",""_msg"":""2024-03-18T10:13:46.6561050Z [Information] 目標角標序號：79，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756826656351789,1710756826656351789_6384596e
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:45.3980036Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:45.3980935Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:45.398203543Z""}",1710756825398,"{""time"":""2024-03-18T10:13:45.398203543Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:45.3980935Z"",""_msg"":""2024-03-18T10:13:45.3980036Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756825398203543,1710756825398203543_77d99d1e
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:45.3746319Z [Information] 目標角標序號：78，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:45.3747179Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:45.374875472Z""}",1710756825374,"{""time"":""2024-03-18T10:13:45.374875472Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:45.3747179Z"",""_msg"":""2024-03-18T10:13:45.3746319Z [Information] 目標角標序號：78，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756825374875472,1710756825374875472_ed21c56c
